Año;Clave_Ent;Entidad;Cve. Municipio;Municipio;Bien jurídico afectado;Tipo de delito;Subtipo de delito;Modalidad;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
2023;1;Aguascalientes;1005;Jesús María;La libertad y la seguridad sexual;Hostigamiento sexual;Hostigamiento sexual;Hostigamiento sexual;0;0;1;1;1;0;1;0;1;0;0;1
2023;1;Aguascalientes;1005;Jesús María;La libertad y la seguridad sexual;Violación simple;Violación simple;Violación simple;2;1;1;1;0;3;2;0;0;2;0;0
2023;1;Aguascalientes;1005;Jesús María;La libertad y la seguridad sexual;Violación equiparada;Violación equiparada;Violación equiparada;2;0;2;0;2;1;1;1;1;2;2;0
2023;1;Aguascalientes;1005;Jesús María;La libertad y la seguridad sexual;Incesto;Incesto;Incesto;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;La libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;3;4;6;2;1;8;8;2;7;2;5;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a casa habitación;Con violencia;0;0;1;0;0;0;0;0;0;1;1;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a casa habitación;Sin violencia;23;17;15;25;21;41;20;24;23;23;25;16
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de vehículo automotor;Robo de coche de 4 ruedas Con violencia;0;0;0;0;1;0;1;0;0;0;0;2
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de vehículo automotor;Robo de coche de 4 ruedas Sin violencia;8;4;7;8;2;5;4;3;8;6;6;9
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de vehículo automotor;Robo de motocicleta Con violencia;1;2;0;0;0;1;0;3;0;2;1;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de vehículo automotor;Robo de motocicleta Sin violencia;6;12;13;6;12;4;8;7;7;6;8;11
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de vehículo automotor;Robo de embarcaciones pequeñas y grandes Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de vehículo automotor;Robo de embarcaciones pequeñas y grandes Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de autopartes;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de autopartes;Sin violencia;13;7;8;4;11;4;9;5;6;7;6;7
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a transportista;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a transportista;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a transeúnte en vía pública;Con violencia;3;4;1;3;3;2;4;3;6;15;3;5
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a transeúnte en vía pública;Sin violencia;4;8;5;7;3;2;6;6;8;9;9;3
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a transeúnte en espacio abierto al público;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a transeúnte en espacio abierto al público;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo en transporte público individual;Con violencia;1;0;0;0;0;1;2;5;2;4;3;4
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo en transporte público individual;Sin violencia;0;0;0;0;0;0;0;1;0;0;2;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo en transporte público colectivo;Con violencia;0;0;2;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo en transporte público colectivo;Sin violencia;0;0;0;0;0;0;1;0;0;0;1;1
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo en transporte individual;Con violencia;0;0;0;0;0;0;0;0;1;0;1;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo en transporte individual;Sin violencia;0;0;1;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a institución bancaria;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a institución bancaria;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a negocio;Con violencia;3;3;6;4;2;0;4;6;0;9;12;3
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo a negocio;Sin violencia;16;17;11;14;8;20;15;16;14;13;8;11
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de ganado;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de ganado;Sin violencia;4;1;2;1;2;2;1;1;1;1;1;1
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de maquinaria;Robo de herramienta industrial o agrícola Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de maquinaria;Robo de herramienta industrial o agrícola Sin violencia;0;0;1;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de maquinaria;Robo de tractores Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de maquinaria;Robo de tractores Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de maquinaria;Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Robo de maquinaria;Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Otros robos;Con violencia;1;0;0;0;1;0;0;0;0;1;0;0
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Robo;Otros robos;Sin violencia;17;23;18;14;21;15;12;19;14;14;9;17
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Fraude;Fraude;Fraude;17;16;22;14;20;20;16;18;14;18;34;14
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Abuso de confianza;Abuso de confianza;Abuso de confianza;5;3;4;5;5;2;7;6;4;4;3;3
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Extorsión;Extorsión;Extorsión;0;0;2;0;1;0;2;0;0;1;0;1
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Daño a la propiedad;Daño a la propiedad;Daño a la propiedad;37;36;37;31;41;28;32;38;33;44;25;43
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Despojo;Despojo;Despojo;2;9;2;1;4;8;4;4;2;3;3;1
2023;1;Aguascalientes;1005;Jesús María;El patrimonio;Otros delitos contra el patrimonio;Otros delitos contra el patrimonio;Otros delitos contra el patrimonio;1;1;1;2;0;0;0;3;3;2;0;0
2023;1;Aguascalientes;1005;Jesús María;La familia;Violencia familiar;Violencia familiar;Violencia familiar;17;18;28;20;25;15;13;22;21;16;20;19
2023;1;Aguascalientes;1005;Jesús María;La familia;Violencia de género en todas sus modalidades distinta a la violencia familiar;Violencia de género en todas sus modalidades distinta a la violencia familiar;Violencia de género en todas sus modalidades distinta a la violencia familiar;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;La familia;Incumplimiento de obligaciones de asistencia familiar;Incumplimiento de obligaciones de asistencia familiar;Incumplimiento de obligaciones de asistencia familiar;1;2;2;2;3;0;2;0;1;2;2;1
2023;1;Aguascalientes;1005;Jesús María;La familia;Otros delitos contra la familia;Otros delitos contra la familia;Otros delitos contra la familia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;La sociedad;Corrupción de menores;Corrupción de menores;Corrupción de menores;0;0;1;0;1;2;1;2;1;2;0;0
2023;1;Aguascalientes;1005;Jesús María;La sociedad;Trata de personas;Trata de personas;Trata de personas;0;0;0;0;0;0;0;0;0;0;1;0
2023;1;Aguascalientes;1005;Jesús María;La sociedad;Otros delitos contra la sociedad;Otros delitos contra la sociedad;Otros delitos contra la sociedad;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Narcomenudeo;Narcomenudeo;Narcomenudeo;11;21;26;20;10;17;24;22;25;13;11;31
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Amenazas;Amenazas;Amenazas;19;22;36;20;24;30;28;28;23;22;18;13
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Allanamiento de morada;Allanamiento de morada;Allanamiento de morada;7;6;3;7;11;11;7;10;7;10;5;5
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Evasión de presos;Evasión de presos;Evasión de presos;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Falsedad;Falsedad;Falsedad;0;0;0;1;0;0;0;0;0;0;1;0
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Falsificación;Falsificación;Falsificación;6;2;0;1;2;0;3;2;0;0;3;1
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Contra el medio ambiente;Contra el medio ambiente;Contra el medio ambiente;0;1;1;1;0;0;0;0;0;0;1;1
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Delitos cometidos por servidores públicos;Delitos cometidos por servidores públicos;Delitos cometidos por servidores públicos;0;1;0;3;2;1;2;0;0;0;0;1
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Electorales;Electorales;Electorales;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1005;Jesús María;Otros bienes jurídicos afectados (del fuero común);Otros delitos del Fuero Común;Otros delitos del Fuero Común;Otros delitos del Fuero Común;22;27;26;20;23;16;25;24;36;20;23;17
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio doloso;Con arma de fuego;0;2;2;2;0;0;0;0;0;0;0;1
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio doloso;Con arma blanca;0;0;0;0;0;0;0;0;0;0;1;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio doloso;Con otro elemento;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio doloso;No especificado;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio culposo;Con arma de fuego;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio culposo;Con arma blanca;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio culposo;En accidente de tránsito;2;0;1;1;1;0;2;0;1;0;2;3
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio culposo;Con otro elemento;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Homicidio;Homicidio culposo;No especificado;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;Con arma de fuego;1;0;0;1;0;1;0;0;0;0;2;1
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;Con arma blanca;0;0;1;0;0;1;0;1;0;2;2;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;Con otro elemento;4;3;4;5;9;7;11;7;8;12;7;5
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;No especificado;9;1;4;1;0;2;8;3;7;4;7;10
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones culposas;Con arma de fuego;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones culposas;Con arma blanca;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones culposas;En accidente de tránsito;2;1;2;2;0;7;4;2;1;3;1;1
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones culposas;Con otro elemento;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Lesiones;Lesiones culposas;No especificado;0;1;1;0;0;2;1;0;0;1;1;2
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Feminicidio;Feminicidio;Con arma de fuego;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Feminicidio;Feminicidio;Con arma blanca;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Feminicidio;Feminicidio;Con otro elemento;0;0;0;0;0;0;0;0;0;0;1;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Feminicidio;Feminicidio;No especificado;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Aborto;Aborto;Aborto;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La vida y la Integridad corporal;Otros delitos que atentan contra la vida y la integridad corporal;Otros delitos que atentan contra la vida y la integridad corporal;Otros delitos que atentan contra la vida y la integridad corporal;0;0;0;0;1;1;0;0;0;1;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Secuestro;Secuestro;Secuestro extorsivo;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Secuestro;Secuestro;Secuestro con calidad de rehén;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Secuestro;Secuestro;Secuestro para causar daño;0;0;0;0;0;0;0;1;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Secuestro;Secuestro;Secuestro exprés;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Secuestro;Secuestro;Otro tipo de secuestros;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Tráfico de menores;Tráfico de menores;Tráfico de menores;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Rapto;Rapto;Rapto;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;Libertad personal;Otros delitos que atentan contra la libertad personal;Otros delitos que atentan contra la libertad personal;Otros delitos que atentan contra la libertad personal;3;0;0;1;2;1;2;1;1;1;4;1
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La libertad y la seguridad sexual;Abuso sexual;Abuso sexual;Abuso sexual;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La libertad y la seguridad sexual;Acoso sexual;Acoso sexual;Acoso sexual;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La libertad y la seguridad sexual;Hostigamiento sexual;Hostigamiento sexual;Hostigamiento sexual;0;0;0;0;1;0;0;0;0;0;1;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La libertad y la seguridad sexual;Violación simple;Violación simple;Violación simple;0;0;0;1;1;0;0;0;0;0;1;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La libertad y la seguridad sexual;Violación equiparada;Violación equiparada;Violación equiparada;0;0;0;1;1;1;2;0;0;0;1;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La libertad y la seguridad sexual;Incesto;Incesto;Incesto;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;La libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;0;1;0;2;3;1;3;5;0;1;0;3
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a casa habitación;Con violencia;0;0;0;0;0;0;0;1;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a casa habitación;Sin violencia;12;11;4;3;6;10;7;7;5;7;11;6
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de vehículo automotor;Robo de coche de 4 ruedas Con violencia;0;0;0;1;0;1;0;0;0;0;1;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de vehículo automotor;Robo de coche de 4 ruedas Sin violencia;0;0;2;0;0;0;1;1;2;1;1;2
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de vehículo automotor;Robo de motocicleta Con violencia;0;0;0;0;1;0;0;0;0;0;1;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de vehículo automotor;Robo de motocicleta Sin violencia;2;1;0;0;2;0;0;2;4;4;2;1
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de vehículo automotor;Robo de embarcaciones pequeñas y grandes Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de vehículo automotor;Robo de embarcaciones pequeñas y grandes Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de autopartes;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de autopartes;Sin violencia;3;0;0;0;0;3;1;1;3;4;0;3
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a transportista;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a transportista;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a transeúnte en vía pública;Con violencia;4;5;0;3;1;4;5;4;3;2;5;3
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a transeúnte en vía pública;Sin violencia;2;7;2;1;2;2;5;3;3;6;5;3
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a transeúnte en espacio abierto al público;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a transeúnte en espacio abierto al público;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo en transporte público individual;Con violencia;0;0;1;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo en transporte público individual;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo en transporte público colectivo;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo en transporte público colectivo;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo en transporte individual;Con violencia;0;0;0;0;0;0;0;0;1;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo en transporte individual;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a institución bancaria;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a institución bancaria;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a negocio;Con violencia;1;1;0;0;1;1;2;0;0;4;2;2
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo a negocio;Sin violencia;8;4;6;4;7;3;5;3;6;3;5;6
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de ganado;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de ganado;Sin violencia;3;3;3;0;0;0;2;1;1;0;2;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de maquinaria;Robo de herramienta industrial o agrícola Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de maquinaria;Robo de herramienta industrial o agrícola Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de maquinaria;Robo de tractores Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de maquinaria;Robo de tractores Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de maquinaria;Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Robo de maquinaria;Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Otros robos;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Robo;Otros robos;Sin violencia;7;4;3;5;5;10;3;3;6;6;8;2
2023;1;Aguascalientes;1006;Pabellón de Arteaga;El patrimonio;Fraude;Fraude;Fraude;4;5;8;6;5;3;6;6;2;6;1;9
